"segmento","fecha","label","categoria"
"segmento1",2015-07-15,15.6846115763192,"1"
"segmento1",2015-07-16,16.0665873239386,"3"
"segmento1",2015-07-17,15.6442882801833,"3"
"segmento1",2015-07-18,15.1644218064124,"3"
"segmento1",2015-07-19,15.4091226505907,"3"
"segmento1",2015-07-20,15.1779859478798,"1"
"segmento1",2015-07-21,15.6391777677688,"4"
"segmento1",2015-07-22,15.3482710690434,"3"
"segmento1",2015-07-23,15.206999891661,"2"
"segmento1",2015-07-24,15.3411704291787,"1"
"segmento1",2015-07-25,15.2745010589012,"1"
"segmento1",2015-07-26,15.3927386546145,"4"
"segmento1",2015-07-27,15.7790908853095,"1"
"segmento1",2015-07-28,15.704824807588,"4"
"segmento1",2015-07-29,16.1025842586572,"3"
"segmento1",2015-07-30,15.8783237161854,"3"
"segmento1",2015-07-31,15.4069550092137,"2"
"segmento1",2015-08-01,15.5095411669668,"4"
"segmento1",2015-08-02,15.7139366406607,"2"
"segmento1",2015-08-03,15.5103266359074,"1"
"segmento1",2015-08-04,15.3790159825331,"4"
"segmento1",2015-08-05,15.6129090975341,"4"
"segmento1",2015-08-06,15.5586568142264,"1"
"segmento1",2015-08-07,15.5521399960055,"4"
"segmento1",2015-08-08,15.2401373899584,"2"
"segmento1",2015-08-09,15.3084994283502,"1"
"segmento1",2015-08-10,15.0054240820007,"4"
"segmento1",2015-08-11,14.7427006263474,"2"
"segmento1",2015-08-12,14.3564579539259,"2"
"segmento1",2015-08-13,14.7449595268846,"4"
"segmento1",2015-08-14,14.4036816070139,"3"
"segmento1",2015-08-15,14.7217210651998,"4"
"segmento1",2015-08-16,14.9194772964769,"2"
"segmento1",2015-08-17,14.4761644726563,"3"
"segmento1",2015-08-18,14.4818030107486,"1"
"segmento1",2015-08-19,14.6636522855371,"4"
"segmento1",2015-08-20,14.4684972124665,"3"
"segmento1",2015-08-21,14.8820344866775,"4"
"segmento1",2015-08-22,15.0029741556319,"1"
"segmento1",2015-08-23,15.3116805887498,"4"
"segmento1",2015-08-24,14.8832602746579,"1"
"segmento1",2015-08-25,15.2414053303809,"1"
"segmento1",2015-08-26,15.1906829025957,"2"
"segmento1",2015-08-27,14.8394599967663,"1"
"segmento1",2015-08-28,15.0307580107598,"2"
"segmento1",2015-08-29,15.1042647932973,"2"
"segmento1",2015-08-30,15.0946385638792,"4"
"segmento1",2015-08-31,15.3807985418691,"4"
"segmento1",2015-09-01,15.2770751131127,"4"
"segmento1",2015-09-02,14.9145639545153,"3"
"segmento1",2015-09-03,15.2849808483261,"2"
"segmento1",2015-09-04,15.5065911705505,"3"
"segmento1",2015-09-05,15.5237482163168,"2"
"segmento1",2015-09-06,15.3409974620345,"1"
"segmento1",2015-09-07,15.3456940077027,"3"
"segmento1",2015-09-08,15.1599418897085,"1"
"segmento1",2015-09-09,15.220228461733,"4"
"segmento1",2015-09-10,15.0598235167241,"2"
"segmento1",2015-09-11,14.7939612037302,"4"
"segmento1",2015-09-12,15.028145253355,"1"
"segmento1",2015-09-13,15.3806030761591,"1"
"segmento1",2015-09-14,15.2169893123258,"3"
"segmento1",2015-09-15,15.5316061363611,"4"
"segmento1",2015-09-16,15.436340480399,"1"
"segmento1",2015-09-17,15.5481326009137,"4"
"segmento1",2015-09-18,15.465599725502,"3"
"segmento1",2015-09-19,15.3596098119274,"4"
"segmento1",2015-09-20,15.7237192535589,"1"
"segmento1",2015-09-21,15.4311857888149,"1"
"segmento1",2015-09-22,15.7345019210526,"1"
"segmento1",2015-09-23,15.4898579170172,"1"
"segmento1",2015-09-24,15.9192845039665,"1"
"segmento1",2015-09-25,15.9914553121252,"3"
"segmento1",2015-09-26,15.5196005293207,"2"
"segmento1",2015-09-27,15.3203176248391,"2"
"segmento1",2015-09-28,15.6914158412979,"4"
"segmento1",2015-09-29,16.1056559028674,"4"
"segmento1",2015-09-30,16.5549262384903,"1"
"segmento1",2015-10-01,16.4003017154448,"2"
"segmento1",2015-10-02,16.5365431626315,"1"
"segmento1",2015-10-03,16.8574875745518,"2"
"segmento1",2015-10-04,17.0030608572786,"2"
"segmento1",2015-10-05,16.5114414564807,"2"
"segmento1",2015-10-06,16.6582233115889,"4"
"segmento1",2015-10-07,16.9236704566669,"3"
"segmento1",2015-10-08,17.4097629434629,"2"
"segmento1",2015-10-09,17.7375124295289,"1"
"segmento1",2015-10-10,17.4635531539409,"2"
"segmento1",2015-10-11,17.2382512446556,"1"
"segmento1",2015-10-12,17.0847999747286,"2"
"segmento1",2015-10-13,17.054623460559,"1"
"segmento1",2015-10-14,16.5794103061241,"1"
"segmento1",2015-10-15,16.961338780727,"3"
"segmento1",2015-10-16,16.4665385010633,"1"
"segmento1",2015-10-17,16.5363221124462,"4"
"segmento1",2015-10-18,16.7787741424078,"3"
"segmento1",2015-10-19,16.7292728779706,"3"
"segmento1",2015-10-20,17.1026491747007,"4"
"segmento1",2015-10-21,16.6300621981085,"4"
"segmento1",2015-10-22,16.4207734862006,"4"
"segmento1",2015-10-23,16.17521543232,"2"
"segmento1",2015-10-24,15.8173827311156,"3"
"segmento1",2015-10-25,15.8820835034325,"3"
"segmento1",2015-10-26,15.6161193599493,"4"
"segmento1",2015-10-27,16.0935974842104,"4"
"segmento1",2015-10-28,15.6372693995462,"2"
"segmento1",2015-10-29,15.5900378052831,"1"
"segmento1",2015-10-30,15.7099347016694,"1"
"segmento1",2015-10-31,15.3559345835122,"1"
"segmento1",2015-11-01,15.7345572291955,"4"
"segmento1",2015-11-02,16.120957308609,"4"
"segmento1",2015-11-03,16.2143501034513,"1"
"segmento1",2015-11-04,16.6544109283692,"4"
"segmento1",2015-11-05,16.3079039215904,"3"
"segmento1",2015-11-06,16.037283639175,"1"
"segmento1",2015-11-07,15.9810740420937,"3"
"segmento1",2015-11-08,16.3400141264715,"2"
"segmento1",2015-11-09,16.1749835781014,"3"
"segmento1",2015-11-10,16.4737922297918,"2"
"segmento1",2015-11-11,16.1322082630459,"1"
"segmento1",2015-11-12,15.7798510872828,"3"
"segmento1",2015-11-13,15.8883889942391,"4"
"segmento1",2015-11-14,15.9011958456239,"4"
"segmento1",2015-11-15,16.1000803435042,"2"
"segmento1",2015-11-16,15.6473735184869,"3"
"segmento1",2015-11-17,15.380996281667,"2"
"segmento1",2015-11-18,15.5628219737289,"4"
"segmento1",2015-11-19,15.6119684459801,"4"
"segmento1",2015-11-20,15.6238156401705,"2"
"segmento1",2015-11-21,15.9875064126636,"1"
"segmento1",2015-11-22,16.3709369000487,"1"
"segmento1",2015-11-23,16.3870385817424,"4"
"segmento1",2015-11-24,16.6288124964981,"1"
"segmento1",2015-11-25,17.088718353351,"4"
"segmento1",2015-11-26,17.0646970655536,"2"
"segmento1",2015-11-27,17.4732853909002,"1"
"segmento1",2015-11-28,17.0676929424244,"2"
"segmento1",2015-11-29,17.3680092282692,"3"
"segmento1",2015-11-30,16.9141757047278,"3"
"segmento1",2015-12-01,16.8347474859773,"1"
"segmento1",2015-12-02,16.8868354817891,"2"
"segmento1",2015-12-03,17.3087028515606,"2"
"segmento1",2015-12-04,17.3527867796827,"2"
"segmento1",2015-12-05,17.5742603493953,"1"
"segmento1",2015-12-06,17.7483115353094,"1"
"segmento1",2015-12-07,17.3976644304511,"1"
"segmento1",2015-12-08,17.8824651895396,"2"
"segmento1",2015-12-09,17.5113386905318,"4"
"segmento1",2015-12-10,17.5384304217207,"4"
"segmento1",2015-12-11,17.1607943181858,"2"
"segmento1",2015-12-12,16.8951990666025,"1"
"segmento1",2015-12-13,17.1508213012593,"3"
"segmento1",2015-12-14,16.9914530706562,"4"
"segmento1",2015-12-15,16.7979017968891,"1"
"segmento1",2015-12-16,17.179158847565,"1"
"segmento1",2015-12-17,17.4337319141876,"4"
"segmento1",2015-12-18,17.6022385446357,"4"
"segmento1",2015-12-19,17.6460521858666,"4"
"segmento1",2015-12-20,17.4755165297477,"1"
"segmento1",2015-12-21,17.1273377243797,"3"
"segmento1",2015-12-22,16.7879210473709,"3"
"segmento1",2015-12-23,16.5950925945784,"1"
"segmento1",2015-12-24,16.4905315835207,"2"
"segmento1",2015-12-25,16.0571779879351,"4"
"segmento1",2015-12-26,15.6124396931086,"3"
"segmento1",2015-12-27,15.6220042733842,"2"
"segmento1",2015-12-28,15.5577387365649,"1"
"segmento1",2015-12-29,15.5167506396526,"2"
"segmento1",2015-12-30,15.6104731658507,"3"
"segmento1",2015-12-31,15.8570546024801,"1"
"segmento1",2016-01-01,15.4396403268303,"4"
"segmento1",2016-01-02,14.9854275128454,"4"
"segmento1",2016-01-03,15.4050974037324,"2"
"segmento1",2016-01-04,15.7615990704549,"4"
"segmento1",2016-01-05,15.5907637980691,"2"
"segmento1",2016-01-06,15.7406847358996,"4"
"segmento1",2016-01-07,15.4630145748655,"1"
"segmento1",2016-01-08,15.1905913961943,"2"
"segmento1",2016-01-09,15.1606222496728,"1"
"segmento1",2016-01-10,15.3978850861416,"1"
"segmento1",2016-01-11,15.1476005818833,"1"
"segmento1",2016-01-12,15.4988538081238,"4"
"segmento1",2016-01-13,15.4785899506722,"3"
"segmento1",2016-01-14,15.727236861808,"2"
"segmento1",2016-01-15,15.8221467833006,"3"
"segmento1",2016-01-16,16.237407393192,"3"
"segmento1",2016-01-17,16.2805152905803,"1"
"segmento1",2016-01-18,15.9659437755259,"3"
"segmento1",2016-01-19,15.9345948524881,"4"
"segmento1",2016-01-20,15.761752670688,"1"
"segmento1",2016-01-21,15.4460907052447,"2"
"segmento1",2016-01-22,15.7200683348321,"2"
"segmento1",2016-01-23,16.0645248748719,"4"
"segmento1",2016-01-24,15.8548759275503,"3"
"segmento1",2016-01-25,15.6831949684199,"2"
"segmento1",2016-01-26,15.4296222899266,"1"
"segmento1",2016-01-27,15.5122901193497,"1"
"segmento1",2016-01-28,15.2412404006989,"1"
"segmento1",2016-01-29,14.8090216285621,"3"
"segmento1",2016-01-30,14.5244217544431,"1"
"segmento1",2016-01-31,14.4792135631306,"3"
"segmento1",2016-02-01,14.2937785582175,"1"
"segmento1",2016-02-02,14.030004991687,"4"
"segmento1",2016-02-03,13.7940394229635,"1"
"segmento1",2016-02-04,13.6065778699954,"4"
"segmento1",2016-02-05,13.2700965166033,"1"
"segmento1",2016-02-06,13.3200803548612,"4"
"segmento1",2016-02-07,13.5064147162771,"1"
"segmento1",2016-02-08,13.7337434500721,"1"
"segmento1",2016-02-09,13.3620940391527,"3"
"segmento1",2016-02-10,13.2336103033691,"3"
"segmento1",2016-02-11,12.9627780654895,"4"
"segmento1",2016-02-12,13.3926195233342,"3"
"segmento1",2016-02-13,12.9933667928249,"2"
"segmento1",2016-02-14,13.3072774831703,"2"
"segmento1",2016-02-15,13.3423071035149,"1"
"segmento1",2016-02-16,13.8362702745131,"3"
"segmento1",2016-02-17,14.0031998270085,"3"
"segmento1",2016-02-18,14.3897905830119,"1"
"segmento1",2016-02-19,14.0079202179937,"3"
"segmento1",2016-02-20,14.3412808788508,"1"
"segmento1",2016-02-21,13.9256753496685,"2"
"segmento1",2016-02-22,14.0099193172244,"3"
"segmento1",2016-02-23,14.1881909375699,"2"
"segmento1",2016-02-24,13.7358073855497,"1"
"segmento1",2016-02-25,13.4779442098774,"4"
"segmento1",2016-02-26,13.1467419983666,"4"
"segmento1",2016-02-27,13.5094187428662,"4"
"segmento1",2016-02-28,13.2342568125725,"3"
"segmento1",2016-02-29,13.6970168548997,"1"
"segmento1",2016-03-01,13.950570143103,"4"
"segmento1",2016-03-02,14.085905116996,"3"
"segmento1",2016-03-03,14.1527328234046,"1"
"segmento1",2016-03-04,14.5401538478619,"4"
"segmento1",2016-03-05,14.1006393059457,"4"
"segmento1",2016-03-06,13.7304981272632,"2"
"segmento1",2016-03-07,13.6562168902517,"1"
"segmento1",2016-03-08,13.7873557704475,"4"
"segmento1",2016-03-09,13.7518515788382,"1"
"segmento1",2016-03-10,13.349615578531,"4"
"segmento1",2016-03-11,13.3268692088041,"3"
"segmento1",2016-03-12,12.8875261230501,"1"
"segmento1",2016-03-13,12.6528825830537,"2"
"segmento1",2016-03-14,12.3107682221203,"4"
"segmento1",2016-03-15,12.3245553741044,"4"
"segmento1",2016-03-16,12.3192321173414,"1"
"segmento1",2016-03-17,12.0941953923902,"2"
"segmento1",2016-03-18,12.3819444833654,"3"
"segmento1",2016-03-19,12.6095422489546,"1"
"segmento1",2016-03-20,12.2743162790284,"4"
"segmento1",2016-03-21,11.8886014931687,"3"
"segmento1",2016-03-22,11.9107236084791,"2"
"segmento1",2016-03-23,11.453896378597,"3"
"segmento1",2016-03-24,11.251757624029,"4"
"segmento1",2016-03-25,11.3651564717945,"1"
"segmento1",2016-03-26,11.5713438579496,"3"
"segmento1",2016-03-27,11.2154506110956,"1"
"segmento1",2016-03-28,10.7260468502673,"2"
"segmento1",2016-03-29,10.2524308462261,"2"
"segmento1",2016-03-30,10.463119153871,"1"
"segmento1",2016-03-31,10.0933430383196,"3"
"segmento1",2016-04-01,10.2457694711072,"3"
"segmento1",2016-04-02,10.7256153106763,"1"
"segmento1",2016-04-03,11.0394573605312,"3"
"segmento1",2016-04-04,11.1662647312903,"4"
"segmento1",2016-04-05,11.3469898202944,"3"
"segmento1",2016-04-06,10.8841783295611,"4"
"segmento1",2016-04-07,10.7336360684463,"4"
"segmento1",2016-04-08,11.2077770890517,"4"
"segmento1",2016-04-09,10.8260198712874,"1"
"segmento1",2016-04-10,10.5434449241922,"2"
"segmento1",2016-04-11,10.6112156077317,"3"
"segmento1",2016-04-12,10.7042905782696,"2"
"segmento1",2016-04-13,10.524197535683,"3"
"segmento1",2016-04-14,10.3482688858291,"2"
"segmento1",2016-04-15,10.6923173756796,"4"
"segmento1",2016-04-16,10.7331922601035,"2"
"segmento1",2016-04-17,10.5461635494373,"1"
"segmento1",2016-04-18,10.7911584664425,"3"
"segmento1",2016-04-19,10.4709477490452,"2"
"segmento1",2016-04-20,10.0323057253892,"2"
"segmento1",2016-04-21,10.1709806436657,"3"
"segmento1",2016-04-22,9.83147821304315,"1"
"segmento1",2016-04-23,9.76526323163722,"1"
"segmento1",2016-04-24,9.78163491466084,"2"
"segmento1",2016-04-25,10.2126874825746,"3"
"segmento1",2016-04-26,9.88554276277504,"1"
"segmento1",2016-04-27,9.40465618421205,"3"
"segmento1",2016-04-28,9.00210464627111,"3"
"segmento1",2016-04-29,8.59335653343042,"2"
"segmento1",2016-04-30,8.77857198024536,"3"
"segmento1",2016-05-01,9.06993766203474,"4"
"segmento1",2016-05-02,9.44970141127874,"2"
"segmento1",2016-05-03,9.25903780756881,"3"
"segmento1",2016-05-04,9.55458695767828,"3"
"segmento1",2016-05-05,9.26010182661924,"3"
"segmento1",2016-05-06,9.02214694141238,"3"
"segmento1",2016-05-07,8.66391903672191,"2"
"segmento1",2016-05-08,8.24950304972765,"1"
"segmento1",2016-05-09,8.49195835776607,"3"
"segmento1",2016-05-10,8.79193249732679,"2"
"segmento1",2016-05-11,9.08746218728804,"3"
"segmento1",2016-05-12,8.59851010958148,"3"
"segmento1",2016-05-13,8.38602549009294,"2"
"segmento1",2016-05-14,8.38423619587488,"3"
"segmento1",2016-05-15,8.44889577966375,"2"
"segmento1",2016-05-16,8.8341227714559,"2"
"segmento1",2016-05-17,8.53712985673705,"2"
"segmento1",2016-05-18,8.90560376450706,"3"
"segmento1",2016-05-19,8.87378650397053,"1"
"segmento1",2016-05-20,9.14057022823542,"3"
"segmento1",2016-05-21,9.322494699479,"1"
"segmento1",2016-05-22,9.66732620332071,"3"
"segmento1",2016-05-23,10.0817702610742,"2"
"segmento1",2016-05-24,9.76814735268363,"2"
"segmento1",2016-05-25,9.62850991624543,"2"
"segmento1",2016-05-26,9.26782088423443,"2"
"segmento1",2016-05-27,9.22570642988988,"4"
"segmento1",2016-05-28,8.88068925436283,"4"
"segmento1",2016-05-29,9.04146685380436,"4"
"segmento1",2016-05-30,9.27191747726254,"2"
"segmento1",2016-05-31,9.09337009174178,"1"
"segmento1",2016-06-01,8.99805492955359,"3"
"segmento1",2016-06-02,8.66039182048699,"3"
"segmento1",2016-06-03,9.01981459440104,"2"
"segmento1",2016-06-04,9.09229080353728,"2"
"segmento1",2016-06-05,9.249622579142,"1"
"segmento1",2016-06-06,9.51826596766607,"2"
"segmento1",2016-06-07,9.43734423189348,"4"
"segmento1",2016-06-08,9.51770863410774,"1"
"segmento1",2016-06-09,9.62509959332607,"3"
"segmento1",2016-06-10,9.48944654807729,"4"
"segmento1",2016-06-11,9.07739259871551,"3"
"segmento1",2016-06-12,9.11466217535555,"1"
"segmento1",2016-06-13,9.25055187485226,"4"
"segmento1",2016-06-14,9.21498167929828,"4"
"segmento1",2016-06-15,8.71763042040389,"2"
"segmento1",2016-06-16,8.33506176105969,"4"
"segmento1",2016-06-17,7.97719041176444,"4"
"segmento1",2016-06-18,8.32068691379089,"2"
"segmento1",2016-06-19,7.83292148009788,"4"
"segmento1",2016-06-20,8.26832498255182,"3"
"segmento1",2016-06-21,7.78133299373524,"1"
"segmento1",2016-06-22,7.99117089054831,"4"
"segmento1",2016-06-23,8.11151239495805,"1"
"segmento1",2016-06-24,8.22918682673713,"3"
"segmento1",2016-06-25,8.24116097813705,"1"
"segmento1",2016-06-26,7.92900887531187,"2"
"segmento1",2016-06-27,7.50181954390745,"4"
"segmento1",2016-06-28,7.92875531842097,"1"
"segmento1",2016-06-29,7.82929998251404,"2"
"segmento1",2016-06-30,8.19440327205776,"1"
"segmento1",2016-07-01,8.06366939008095,"2"
"segmento1",2016-07-02,8.52157195376345,"1"
"segmento1",2016-07-03,8.83623107902955,"3"
"segmento1",2016-07-04,9.17557596188238,"1"
"segmento1",2016-07-05,9.20287838613034,"3"
"segmento1",2016-07-06,9.30834408020661,"3"
"segmento1",2016-07-07,9.77304205624524,"1"
"segmento1",2016-07-08,9.72560785732009,"3"
"segmento1",2016-07-09,10.1757289422732,"3"
"segmento1",2016-07-10,9.73348171178657,"2"
"segmento1",2016-07-11,9.81935088769382,"4"
"segmento1",2016-07-12,9.76343207368583,"3"
"segmento1",2016-07-13,9.31991641037238,"2"
"segmento1",2016-07-14,9.53792066425632,"3"
"segmento1",2016-07-15,9.96887962284365,"2"
"segmento1",2016-07-16,9.65190419178666,"3"
"segmento1",2016-07-17,9.19760500102877,"4"
"segmento1",2016-07-18,9.5768130690816,"1"
"segmento1",2016-07-19,9.85322927225359,"4"
"segmento1",2016-07-20,10.1723744919314,"4"
"segmento1",2016-07-21,10.2473283949162,"2"
"segmento1",2016-07-22,10.1137255731592,"1"
"segmento1",2016-07-23,10.173033239176,"4"
"segmento1",2016-07-24,10.1819206439308,"3"
"segmento1",2016-07-25,10.1215594557962,"2"
"segmento1",2016-07-26,10.2694687389072,"3"
"segmento1",2016-07-27,10.3307079425208,"3"
"segmento1",2016-07-28,10.2934496852863,"4"
"segmento1",2016-07-29,10.1567835864805,"4"
"segmento1",2016-07-30,10.1102015771306,"2"
"segmento1",2016-07-31,9.98025487631764,"2"
"segmento1",2016-08-01,10.1829307416543,"1"
"segmento1",2016-08-02,10.2056110434886,"1"
"segmento1",2016-08-03,10.4371462493746,"4"
"segmento1",2016-08-04,10.3042178655734,"4"
"segmento1",2016-08-05,10.606682058299,"3"
"segmento1",2016-08-06,10.1164905689513,"4"
"segmento1",2016-08-07,10.0900483214937,"1"
"segmento1",2016-08-08,10.5174292885352,"3"
"segmento1",2016-08-09,10.6511709754295,"3"
"segmento1",2016-08-10,10.2852402455887,"2"
"segmento1",2016-08-11,9.78961857194565,"2"
"segmento1",2016-08-12,9.32378617361348,"1"
"segmento1",2016-08-13,9.00593275000111,"1"
"segmento1",2016-08-14,9.22857863539208,"1"
"segmento1",2016-08-15,9.38793387264334,"3"
"segmento1",2016-08-16,9.10198771589528,"3"
"segmento1",2016-08-17,9.33789420914713,"4"
"segmento1",2016-08-18,8.95754954051615,"4"
"segmento1",2016-08-19,8.93734859126569,"1"
"segmento1",2016-08-20,8.76913811646277,"4"
"segmento1",2016-08-21,8.39377856831821,"4"
"segmento1",2016-08-22,8.409992779392,"1"
"segmento1",2016-08-23,8.67198368479751,"3"
"segmento1",2016-08-24,8.55414039819906,"3"
"segmento1",2016-08-25,8.66827767894906,"2"
"segmento1",2016-08-26,8.18530523915991,"3"
"segmento1",2016-08-27,7.78193890458132,"4"
"segmento1",2016-08-28,7.85897102420226,"4"
"segmento1",2016-08-29,7.41504839849012,"2"
"segmento1",2016-08-30,7.84524398025286,"3"
"segmento1",2016-08-31,7.50816237038724,"3"
"segmento1",2016-09-01,7.18432613301002,"4"
"segmento1",2016-09-02,7.2855409451195,"3"
"segmento1",2016-09-03,7.46620780381859,"4"
"segmento1",2016-09-04,7.91915025688686,"4"
"segmento1",2016-09-05,8.03185101706983,"1"
"segmento1",2016-09-06,7.68865831564627,"4"
"segmento1",2016-09-07,7.47724311638573,"3"
"segmento1",2016-09-08,7.12437190898246,"3"
"segmento1",2016-09-09,6.91880508808002,"2"
"segmento1",2016-09-10,6.86607328149983,"4"
"segmento1",2016-09-11,6.72620948588072,"4"
"segmento1",2016-09-12,7.05958335671569,"1"
"segmento1",2016-09-13,6.88674090411998,"2"
"segmento1",2016-09-14,7.10998556937311,"4"
"segmento1",2016-09-15,6.8430322475047,"3"
"segmento1",2016-09-16,7.20400568936483,"2"
"segmento1",2016-09-17,7.27266683610557,"4"
"segmento1",2016-09-18,7.12284419222811,"3"
"segmento1",2016-09-19,7.12104210376426,"3"
"segmento1",2016-09-20,6.94837637109142,"2"
"segmento1",2016-09-21,6.47296111767004,"2"
"segmento1",2016-09-22,6.67350840459369,"2"
"segmento1",2016-09-23,6.58977794488299,"2"
"segmento1",2016-09-24,6.99621086920697,"3"
"segmento1",2016-09-25,6.55397596676321,"4"
"segmento1",2016-09-26,6.6743118501604,"1"
"segmento1",2016-09-27,7.02842387115701,"2"
"segmento1",2016-09-28,7.5111920120228,"4"
"segmento1",2016-09-29,7.33269675478073,"4"
"segmento1",2016-09-30,7.2684819955568,"4"
"segmento1",2016-10-01,7.20000465136897,"2"
"segmento1",2016-10-02,7.4667336336172,"4"
"segmento1",2016-10-03,7.18859500831283,"3"
"segmento1",2016-10-04,7.45685309106543,"4"
"segmento1",2016-10-05,7.44753331687218,"3"
"segmento1",2016-10-06,7.87080592532259,"1"
"segmento1",2016-10-07,8.0173272496913,"2"
"segmento1",2016-10-08,7.54637704403406,"3"
"segmento1",2016-10-09,7.70325324185637,"3"
"segmento1",2016-10-10,7.84202725608942,"1"
"segmento1",2016-10-11,7.87338380890587,"3"
"segmento1",2016-10-12,7.43907241221051,"4"
"segmento1",2016-10-13,7.06068333263394,"4"
"segmento1",2016-10-14,7.21984423921292,"4"
"segmento1",2016-10-15,7.15371640105723,"2"
"segmento1",2016-10-16,7.57491072477513,"3"
"segmento1",2016-10-17,7.82352837775504,"1"
"segmento1",2016-10-18,7.59785381335039,"1"
"segmento1",2016-10-19,7.65119869773815,"3"
"segmento1",2016-10-20,7.39502838186398,"4"
"segmento1",2016-10-21,7.56691716651657,"1"
"segmento1",2016-10-22,7.97960507716177,"4"
"segmento1",2016-10-23,7.70916157497269,"4"
"segmento1",2016-10-24,7.9444079027568,"3"
"segmento1",2016-10-25,7.63935430251271,"1"
"segmento1",2016-10-26,7.1479242019529,"4"
"segmento1",2016-10-27,7.33594599946009,"2"
"segmento1",2016-10-28,7.28438714233977,"1"
"segmento1",2016-10-29,6.98744050846489,"4"
"segmento1",2016-10-30,6.81672773434578,"4"
"segmento1",2016-10-31,6.37281854105925,"3"
"segmento1",2016-11-01,6.57234697314943,"1"
"segmento1",2016-11-02,6.69713714578516,"2"
"segmento1",2016-11-03,6.86199886027176,"2"
"segmento1",2016-11-04,6.58490422722254,"1"
"segmento1",2016-11-05,6.32848124297985,"3"
"segmento1",2016-11-06,6.68680342696184,"2"
"segmento1",2016-11-07,7.18008779987431,"4"
"segmento1",2016-11-08,7.38626261498511,"2"
"segmento1",2016-11-09,7.00736065139446,"4"
"segmento1",2016-11-10,6.7137212071394,"1"
"segmento1",2016-11-11,7.12237218444394,"1"
"segmento1",2016-11-12,7.33190160586395,"2"
"segmento1",2016-11-13,7.61969134432566,"2"
"segmento1",2016-11-14,7.90136238773285,"1"
"segmento1",2016-11-15,8.22210350050353,"2"
"segmento1",2016-11-16,8.66046843584075,"1"
"segmento1",2016-11-17,8.50497529768661,"4"
"segmento1",2016-11-18,8.55757409404267,"4"
"segmento1",2016-11-19,8.40116677101689,"1"
"segmento1",2016-11-20,8.24587400694294,"1"
"segmento1",2016-11-21,8.49961435782501,"1"
"segmento1",2016-11-22,8.05170104870492,"4"
"segmento1",2016-11-23,8.48140709012282,"2"
"segmento1",2016-11-24,8.1722422627975,"3"
"segmento1",2016-11-25,7.70871106099176,"2"
"segmento1",2016-11-26,8.13636920822971,"1"
"segmento1",2016-11-27,7.65367171679539,"4"
"segmento1",2016-11-28,7.62781109018609,"4"
"segmento1",2016-11-29,8.06592586456751,"3"
"segmento1",2016-11-30,8.50799072488872,"4"
"segmento1",2016-12-01,8.81259437033551,"1"
"segmento1",2016-12-02,8.84154093280868,"1"
"segmento1",2016-12-03,8.45860325207525,"1"
"segmento1",2016-12-04,8.02082181185424,"1"
"segmento1",2016-12-05,7.81238261711333,"1"
"segmento1",2016-12-06,8.09475250260555,"3"
"segmento1",2016-12-07,8.32937927052865,"4"
"segmento1",2016-12-08,7.92498864763097,"4"
"segmento1",2016-12-09,7.85039632638602,"2"
"segmento1",2016-12-10,8.20183228608829,"2"
"segmento1",2016-12-11,8.36276873672855,"3"
"segmento1",2016-12-12,8.51903767667869,"2"
"segmento1",2016-12-13,8.17349054174133,"2"
"segmento1",2016-12-14,7.85741522073041,"3"
"segmento1",2016-12-15,8.25957725130792,"2"
"segmento1",2016-12-16,7.95604376624683,"4"
"segmento1",2016-12-17,7.65891370519592,"2"
"segmento1",2016-12-18,7.90561172551387,"4"
"segmento1",2016-12-19,7.9020039677626,"1"
"segmento1",2016-12-20,7.49189297264027,"4"
"segmento1",2016-12-21,7.20485647653193,"3"
"segmento1",2016-12-22,7.09828865918098,"3"
"segmento1",2016-12-23,6.99809352433607,"2"
"segmento1",2016-12-24,7.40879788307698,"1"
"segmento1",2016-12-25,7.80326121920982,"4"
"segmento1",2016-12-26,8.01212814708721,"2"
"segmento1",2016-12-27,8.42851926013823,"2"
"segmento1",2016-12-28,8.64326598462259,"3"
"segmento1",2016-12-29,8.55081657406904,"4"
"segmento1",2016-12-30,8.46869572185374,"4"
"segmento1",2016-12-31,8.8292789746838,"3"
"segmento1",2017-01-01,8.76517938149206,"2"
"segmento1",2017-01-02,9.0185791650332,"2"
"segmento1",2017-01-03,8.85777648655588,"3"
"segmento1",2017-01-04,9.24838781561145,"4"
"segmento1",2017-01-05,9.31327710332008,"4"
"segmento1",2017-01-06,9.32125573036045,"2"
"segmento1",2017-01-07,8.98262905760267,"3"
"segmento1",2017-01-08,8.80119624043163,"3"
"segmento1",2017-01-09,8.38489140390841,"4"
"segmento1",2017-01-10,8.19012287915927,"2"
"segmento1",2017-01-11,7.92756368724885,"3"
"segmento1",2017-01-12,7.75581618710894,"4"
"segmento1",2017-01-13,7.5257008317814,"3"
"segmento1",2017-01-14,7.41612838045864,"4"
"segmento1",2017-01-15,7.10952449258059,"2"
"segmento1",2017-01-16,6.90618080053356,"3"
"segmento1",2017-01-17,7.10709910649275,"2"
"segmento1",2017-01-18,7.41935704156051,"4"
"segmento1",2017-01-19,7.12021106157298,"4"
"segmento1",2017-01-20,7.080654648025,"4"
"segmento1",2017-01-21,7.18678965568026,"2"
"segmento1",2017-01-22,6.9741691601066,"2"
"segmento1",2017-01-23,7.39313650658407,"1"
"segmento1",2017-01-24,7.09940837300358,"3"
